Type,Date,Hour,Weekday,DayCode,Location,Amount
Withdrawal,8,10,Tue,3,CampusA,1000 
Withdrawal,8,11,Tue,3,CampusB,1000 
Withdrawal,8,11,Tue,3,CampusB,1000 
Withdrawal,8,11,Tue,3,CampusA,2000 
Transfer,8,11,Tue,3,CampusB,9000 
Withdrawal,8,11,Tue,3,CampusA,3000 
Withdrawal,8,11,Tue,3,CampusB,1000 
Withdrawal,8,11,Tue,3,CampusB,1000 
Deposit,8,11,Tue,3,CampusB,18000 
Deposit,8,11,Tue,3,CampusB,2000 
Withdrawal,8,11,Tue,3,CampusB,1000 
Withdrawal,8,11,Tue,3,CampusB,1000 
Withdrawal,8,11,Tue,3,CampusA,1000 
Deposit,8,11,Tue,3,CampusB,5000 
Deposit,8,11,Tue,3,CampusB,3000 
Withdrawal,8,11,Tue,3,CampusA,1000 
Withdrawal,8,11,Tue,3,CampusB,1000 
Withdrawal,8,11,Tue,3,CampusB,1000 
Withdrawal,8,11,Tue,3,CampusB,1000 
Withdrawal,8,11,Tue,3,CampusB,2000 
Transfer,8,11,Tue,3,CampusA,99000 
Deposit,8,11,Tue,3,CampusB,2000 
Withdrawal,8,11,Tue,3,CampusA,3000 
Withdrawal,8,11,Tue,3,CampusB,1000 
Deposit,8,11,Tue,3,CampusB,3000 
Withdrawal,8,11,Tue,3,CampusA,1000 
Withdrawal,8,11,Tue,3,CampusB,1000 
Withdrawal,8,11,Tue,3,CampusB,3000 
Withdrawal,8,11,Tue,3,CampusB,1000 
Deposit,8,11,Tue,3,CampusB,2000 
Withdrawal,8,11,Tue,3,CampusB,1000 
Withdrawal,8,11,Tue,3,CampusA,2000 
Withdrawal,8,12,Tue,3,CampusA,2000 
Deposit,8,12,Tue,3,CampusB,3000 
Withdrawal,8,12,Tue,3,CampusB,1000 
Withdrawal,8,12,Tue,3,CampusB,1000 
Withdrawal,8,12,Tue,3,CampusB,1000 
Withdrawal,8,12,Tue,3,CampusB,1000 
Withdrawal,8,12,Tue,3,CampusB,1000 
Withdrawal,8,12,Tue,3,CampusA,1000 
Withdrawal,8,12,Tue,3,CampusB,1000 
Withdrawal,8,12,Tue,3,CampusB,1000 
Deposit,8,12,Tue,3,CampusB,3000 
Deposit,8,12,Tue,3,CampusB,1000 
Deposit,8,12,Tue,3,CampusB,3000 
Withdrawal,8,12,Tue,3,CampusB,2000 
Withdrawal,8,12,Tue,3,CampusB,1000 
Withdrawal,8,12,Tue,3,CampusB,1000 
Withdrawal,8,12,Tue,3,CampusB,1000 
Withdrawal,8,12,Tue,3,CampusB,1000 
Withdrawal,8,12,Tue,3,CampusB,1000 
Withdrawal,8,12,Tue,3,CampusB,1000 
Withdrawal,8,12,Tue,3,CampusB,2000 
Deposit,8,12,Tue,3,CampusB,2000 
Withdrawal,8,12,Tue,3,CampusA,1000 
Withdrawal,8,12,Tue,3,CampusA,1000 
Withdrawal,8,12,Tue,3,CampusB,1000 
Withdrawal,8,12,Tue,3,CampusB,2000 
Deposit,8,12,Tue,3,CampusB,4000 
Withdrawal,8,12,Tue,3,CampusB,2000 
Withdrawal,8,12,Tue,3,CampusB,1000 
Withdrawal,8,12,Tue,3,CampusB,1000 
Withdrawal,8,12,Tue,3,CampusB,1000 
Withdrawal,8,12,Tue,3,CampusB,1000 
Withdrawal,8,12,Tue,3,CampusB,1000 
Deposit,8,12,Tue,3,CampusB,10000 
Deposit,8,12,Tue,3,CampusB,46000 
Transfer,8,12,Tue,3,CampusB,1000 
Withdrawal,8,12,Tue,3,CampusB,1000 
Withdrawal,8,12,Tue,3,CampusB,1000 
Withdrawal,8,12,Tue,3,CampusB,1000 
Withdrawal,8,12,Tue,3,CampusB,3000 
Transfer,8,12,Tue,3,CampusB,9000 
Withdrawal,8,12,Tue,3,CampusB,1000 
Withdrawal,8,12,Tue,3,CampusA,1000 
Deposit,8,12,Tue,3,CampusB,20000 
Deposit,8,12,Tue,3,CampusB,20000 
Withdrawal,8,12,Tue,3,CampusB,3000 
Withdrawal,8,12,Tue,3,CampusA,1000 
Withdrawal,8,12,Tue,3,CampusB,1000 
Deposit,8,13,Tue,3,CampusB,4000 
Withdrawal,8,13,Tue,3,CampusB,2000 
Withdrawal,8,13,Tue,3,CampusB,1000 
Withdrawal,8,13,Tue,3,CampusB,1000 
Withdrawal,8,13,Tue,3,CampusA,1000 
Withdrawal,8,13,Tue,3,CampusB,3000 
Deposit,8,13,Tue,3,CampusB,12000 
Withdrawal,8,13,Tue,3,CampusB,1000 
Withdrawal,8,13,Tue,3,CampusA,1000 
Deposit,8,13,Tue,3,CampusB,3000 
Withdrawal,8,13,Tue,3,CampusB,1000 
Deposit,8,13,Tue,3,CampusB,1000 
Withdrawal,8,13,Tue,3,CampusB,2000 
Deposit,8,13,Tue,3,CampusB,3000 
Withdrawal,8,13,Tue,3,CampusB,2000 
Withdrawal,8,13,Tue,3,CampusA,2000 
Withdrawal,8,13,Tue,3,CampusB,1000 
Withdrawal,8,13,Tue,3,CampusA,1000 
Withdrawal,8,13,Tue,3,CampusB,1000 
Withdrawal,8,13,Tue,3,CampusA,6000 
Deposit,8,13,Tue,3,CampusB,12000 
Withdrawal,8,13,Tue,3,CampusB,1000 
Withdrawal,8,13,Tue,3,CampusB,1000 
Deposit,8,13,Tue,3,CampusB,1000 
Withdrawal,8,13,Tue,3,CampusB,1000 
Withdrawal,8,13,Tue,3,CampusB,1000 
Withdrawal,8,13,Tue,3,CampusB,1000 
Withdrawal,8,13,Tue,3,CampusB,1000 
Deposit,8,13,Tue,3,CampusB,5000 
Withdrawal,8,13,Tue,3,CampusB,1000 
Withdrawal,8,13,Tue,3,CampusA,1000 
Deposit,8,13,Tue,3,CampusB,1000 
Deposit,8,14,Tue,3,CampusB,10000 
Withdrawal,8,14,Tue,3,CampusB,1000 
Deposit,8,14,Tue,3,CampusB,2000 
Withdrawal,8,14,Tue,3,CampusB,1000 
Withdrawal,8,14,Tue,3,CampusA,2000 
Withdrawal,8,14,Tue,3,CampusB,1000 
Withdrawal,8,14,Tue,3,CampusB,1000 
Withdrawal,8,14,Tue,3,CampusB,1000 
Withdrawal,8,14,Tue,3,CampusB,1000 
Deposit,8,14,Tue,3,CampusB,3000 
Withdrawal,8,14,Tue,3,CampusB,1000 
Withdrawal,8,14,Tue,3,CampusB,2000 
Deposit,8,14,Tue,3,CampusB,11000 
Deposit,8,14,Tue,3,CampusB,1000 
Transfer,8,14,Tue,3,CampusB,1000 
Withdrawal,8,14,Tue,3,CampusB,1000 
Withdrawal,8,14,Tue,3,CampusB,1000 
Withdrawal,8,14,Tue,3,CampusA,1000 
Deposit,8,14,Tue,3,CampusB,4000 
Withdrawal,8,14,Tue,3,CampusB,5000 
Withdrawal,8,14,Tue,3,CampusB,5000 
Withdrawal,8,14,Tue,3,CampusB,1000 
Withdrawal,8,14,Tue,3,CampusB,1000 
Withdrawal,8,14,Tue,3,CampusB,1000 
Withdrawal,8,14,Tue,3,CampusB,1000 
Withdrawal,8,15,Tue,3,CampusB,1000 
Withdrawal,8,15,Tue,3,CampusA,1000 
Withdrawal,8,15,Tue,3,CampusB,1000 
Withdrawal,8,15,Tue,3,CampusB,1000 
Withdrawal,8,15,Tue,3,CampusB,2000 
Withdrawal,8,15,Tue,3,CampusB,1000 
Withdrawal,8,15,Tue,3,CampusB,1000 
Withdrawal,8,15,Tue,3,CampusB,1000 
Deposit,8,15,Tue,3,CampusB,2000 
Withdrawal,8,15,Tue,3,CampusB,4000 
Withdrawal,8,15,Tue,3,CampusB,2000 
Withdrawal,8,15,Tue,3,CampusB,1000 
Withdrawal,8,15,Tue,3,CampusB,1000 
Withdrawal,8,15,Tue,3,CampusB,1000 
Withdrawal,8,15,Tue,3,CampusB,1000 
Withdrawal,8,15,Tue,3,CampusB,3000 
Withdrawal,8,15,Tue,3,CampusB,1000 
Withdrawal,8,15,Tue,3,CampusB,3000 
Deposit,8,15,Tue,3,CampusB,2000 
Withdrawal,8,15,Tue,3,CampusB,1000 
Withdrawal,8,16,Tue,3,CampusB,1000 
Deposit,8,16,Tue,3,CampusB,3000 
Deposit,8,16,Tue,3,CampusB,26000 
Deposit,8,16,Tue,3,CampusB,8000 
Withdrawal,8,16,Tue,3,CampusB,1000 
Withdrawal,8,16,Tue,3,CampusA,1000 
Transfer,8,16,Tue,3,CampusA,14000 
Deposit,8,16,Tue,3,CampusB,5000 
Withdrawal,8,16,Tue,3,CampusB,1000 
Deposit,8,16,Tue,3,CampusB,22000 
Withdrawal,8,16,Tue,3,CampusB,2000 
Withdrawal,8,16,Tue,3,CampusB,1000 
Deposit,8,16,Tue,3,CampusB,18000 
Withdrawal,8,16,Tue,3,CampusB,1000 
Withdrawal,8,16,Tue,3,CampusB,2000 
Withdrawal,8,16,Tue,3,CampusB,1000 
Withdrawal,8,16,Tue,3,CampusB,1000 
Deposit,8,16,Tue,3,CampusB,10000 
Withdrawal,8,16,Tue,3,CampusB,1000 
Withdrawal,8,16,Tue,3,CampusA,1000 
Withdrawal,8,16,Tue,3,CampusB,1000 
Withdrawal,8,16,Tue,3,CampusB,1000 
Withdrawal,8,16,Tue,3,CampusB,1000 
Withdrawal,8,16,Tue,3,CampusA,1000 
Withdrawal,8,16,Tue,3,CampusB,1000 
Withdrawal,8,16,Tue,3,CampusA,2000 
Withdrawal,8,16,Tue,3,CampusA,1000 
Withdrawal,8,16,Tue,3,CampusB,1000 
Withdrawal,8,16,Tue,3,CampusB,1000 
Withdrawal,8,17,Tue,3,CampusB,1000 
Withdrawal,8,17,Tue,3,CampusB,1000 
Withdrawal,8,17,Tue,3,CampusA,1000 
Withdrawal,8,17,Tue,3,CampusA,1000 
Deposit,8,17,Tue,3,CampusB,2000 
Withdrawal,8,17,Tue,3,CampusB,1000 
Withdrawal,8,17,Tue,3,CampusB,1000 
Withdrawal,8,17,Tue,3,CampusA,1000 
Withdrawal,8,17,Tue,3,CampusB,2000 
Withdrawal,8,17,Tue,3,CampusB,1000 
Withdrawal,8,17,Tue,3,CampusA,1000 
Withdrawal,8,17,Tue,3,CampusA,1000 
Withdrawal,8,17,Tue,3,CampusA,1000 
Withdrawal,8,17,Tue,3,CampusB,1000 
Withdrawal,8,17,Tue,3,CampusB,1000 
Withdrawal,8,17,Tue,3,CampusB,1000 
Withdrawal,8,17,Tue,3,CampusB,2000 
Withdrawal,8,17,Tue,3,CampusA,1000 
Deposit,8,17,Tue,3,CampusB,3000 
Withdrawal,8,17,Tue,3,CampusB,1000 
Withdrawal,8,17,Tue,3,CampusB,2000 
Withdrawal,8,18,Tue,3,CampusB,3000 
Withdrawal,8,18,Tue,3,CampusB,1000 
Withdrawal,8,18,Tue,3,CampusB,2000 
Deposit,8,18,Tue,3,CampusB,1000 
Withdrawal,8,18,Tue,3,CampusB,1000 
Withdrawal,8,18,Tue,3,CampusB,1000 
Withdrawal,8,18,Tue,3,CampusB,1000 
Withdrawal,8,18,Tue,3,CampusB,1000 
Deposit,8,18,Tue,3,CampusB,11000 
Withdrawal,8,19,Tue,3,CampusB,11000 
Deposit,8,19,Tue,3,CampusB,2000 
Withdrawal,8,19,Tue,3,CampusB,2000 
Withdrawal,8,19,Tue,3,CampusB,1000 
Withdrawal,8,19,Tue,3,CampusA,2000 
Withdrawal,8,19,Tue,3,CampusB,1000 
Deposit,8,19,Tue,3,CampusB,1000 
Deposit,8,19,Tue,3,CampusB,3000 
Withdrawal,8,19,Tue,3,CampusA,1000 
Deposit,8,19,Tue,3,CampusB,7000 
Withdrawal,8,19,Tue,3,CampusA,1000 
Withdrawal,8,19,Tue,3,CampusB,1000 
Withdrawal,8,19,Tue,3,CampusB,1000 
Withdrawal,8,20,Tue,3,CampusB,2000 
Withdrawal,8,20,Tue,3,CampusB,1000 
Withdrawal,8,20,Tue,3,CampusB,1000 
Withdrawal,8,20,Tue,3,CampusB,2000 
Withdrawal,8,20,Tue,3,CampusB,1000 
Withdrawal,8,20,Tue,3,CampusB,1000 
Deposit,8,20,Tue,3,CampusB,6000 
Withdrawal,8,21,Tue,3,CampusA,1000 
Withdrawal,8,21,Tue,3,CampusA,1000 
Withdrawal,8,21,Tue,3,CampusB,3000 
Withdrawal,8,21,Tue,3,CampusB,1000 
Withdrawal,8,21,Tue,3,CampusB,1000 
Withdrawal,8,21,Tue,3,CampusB,1000 
Withdrawal,8,21,Tue,3,CampusB,2000 
Withdrawal,8,21,Tue,3,CampusB,1000 
Deposit,8,22,Tue,3,CampusB,33000 
Transfer,8,22,Tue,3,CampusB,24000 
Withdrawal,8,22,Tue,3,CampusB,1000 
Withdrawal,8,22,Tue,3,CampusB,1000 
Withdrawal,8,23,Tue,3,CampusB,1000 
Withdrawal,8,23,Tue,3,CampusB,1000 
Withdrawal,8,23,Tue,3,CampusB,1000 
Withdrawal,9,6,Wed,4,CampusA,3000 
Deposit,9,7,Wed,4,CampusB,5000 
Withdrawal,9,7,Wed,4,CampusA,1000 
Withdrawal,9,7,Wed,4,CampusB,1000 
Withdrawal,9,8,Wed,4,CampusA,2000 
Withdrawal,9,8,Wed,4,CampusB,3000 
Withdrawal,9,8,Wed,4,CampusB,1000 
Withdrawal,9,8,Wed,4,CampusA,2000 
Withdrawal,9,9,Wed,4,CampusB,1000 
Withdrawal,9,9,Wed,4,CampusB,1000 
Withdrawal,9,9,Wed,4,CampusB,1000 
Withdrawal,9,9,Wed,4,CampusB,1000 
Withdrawal,9,9,Wed,4,CampusB,1000 
Withdrawal,9,9,Wed,4,CampusB,1000 
Transfer,9,9,Wed,4,CampusB,6000 
Withdrawal,9,9,Wed,4,CampusB,1000 
Withdrawal,9,9,Wed,4,CampusB,2000 
Deposit,9,9,Wed,4,CampusB,2000 
Withdrawal,9,9,Wed,4,CampusB,1000 
Withdrawal,9,10,Wed,4,CampusB,3000 
Deposit,9,10,Wed,4,CampusB,14000 
Deposit,9,10,Wed,4,CampusB,14000 
Withdrawal,9,10,Wed,4,CampusB,2000 
Withdrawal,9,10,Wed,4,CampusB,1000 
Withdrawal,9,10,Wed,4,CampusA,1000 
Deposit,9,10,Wed,4,CampusB,1000 
Deposit,9,10,Wed,4,CampusB,3000 
Transfer,9,10,Wed,4,CampusB,5000 
Withdrawal,9,10,Wed,4,CampusB,1000 
Deposit,9,10,Wed,4,CampusB,2000 
Withdrawal,9,10,Wed,4,CampusB,1000 
Withdrawal,9,10,Wed,4,CampusB,2000 
Withdrawal,9,10,Wed,4,CampusA,1000 
Deposit,9,10,Wed,4,CampusB,10000 
Transfer,9,10,Wed,4,CampusB,6000 
Withdrawal,9,10,Wed,4,CampusB,2000 
Deposit,9,10,Wed,4,CampusB,15000 
Withdrawal,9,10,Wed,4,CampusB,15000 
Withdrawal,9,10,Wed,4,CampusB,1000 
Withdrawal,9,10,Wed,4,CampusB,2000 
Withdrawal,9,10,Wed,4,CampusA,2000 
Withdrawal,9,10,Wed,4,CampusB,2000 
Withdrawal,9,10,Wed,4,CampusB,1000 
Withdrawal,9,11,Wed,4,CampusB,2000 
Withdrawal,9,11,Wed,4,CampusB,1000 
Transfer,9,11,Wed,4,CampusB,9000 
Withdrawal,9,11,Wed,4,CampusB,1000 
Withdrawal,9,11,Wed,4,CampusA,2000 
Withdrawal,9,11,Wed,4,CampusB,1000 
Withdrawal,9,11,Wed,4,CampusB,1000 
Withdrawal,9,11,Wed,4,CampusB,2000 
Withdrawal,9,11,Wed,4,CampusB,1000 
Withdrawal,9,11,Wed,4,CampusB,1000 
Withdrawal,9,11,Wed,4,CampusA,2000 
Withdrawal,9,11,Wed,4,CampusB,1000 
Withdrawal,9,11,Wed,4,CampusB,1000 
Withdrawal,9,11,Wed,4,CampusB,1000 
Deposit,9,11,Wed,4,CampusB,4000 
Withdrawal,9,11,Wed,4,CampusB,1000 
Withdrawal,9,11,Wed,4,CampusB,1000 
Withdrawal,9,11,Wed,4,CampusB,1000 
Withdrawal,9,11,Wed,4,CampusA,2000 
Withdrawal,9,11,Wed,4,CampusB,1000 
Withdrawal,9,11,Wed,4,CampusB,1000 
Withdrawal,9,11,Wed,4,CampusB,1000 
Withdrawal,9,11,Wed,4,CampusB,1000 
Withdrawal,9,11,Wed,4,CampusB,1000 
Withdrawal,9,11,Wed,4,CampusB,1000 
Withdrawal,9,11,Wed,4,CampusB,2000 
Withdrawal,9,11,Wed,4,CampusB,2000 
Transfer,9,11,Wed,4,CampusB,2000 
Withdrawal,9,11,Wed,4,CampusB,2000 
Deposit,9,11,Wed,4,CampusB,2000 
Withdrawal,9,12,Wed,4,CampusB,1000 
Withdrawal,9,12,Wed,4,CampusB,1000 
Withdrawal,9,12,Wed,4,CampusA,1000 
Withdrawal,9,12,Wed,4,CampusB,1000 
Withdrawal,9,12,Wed,4,CampusB,9000 
Withdrawal,9,12,Wed,4,CampusA,1000 
Deposit,9,12,Wed,4,CampusB,7000 
Withdrawal,9,12,Wed,4,CampusB,1000 
Withdrawal,9,12,Wed,4,CampusB,1000 
Withdrawal,9,12,Wed,4,CampusB,1000 
Withdrawal,9,12,Wed,4,CampusB,1000 
Withdrawal,9,12,Wed,4,CampusB,1000 
Withdrawal,9,12,Wed,4,CampusB,1000 
Withdrawal,9,12,Wed,4,CampusB,1000 
Withdrawal,9,12,Wed,4,CampusB,3000 
Withdrawal,9,12,Wed,4,CampusB,1000 
Withdrawal,9,12,Wed,4,CampusA,1000 
Deposit,9,12,Wed,4,CampusB,7000 
Deposit,9,12,Wed,4,CampusB,4000 
Withdrawal,9,12,Wed,4,CampusB,1000 
Withdrawal,9,12,Wed,4,CampusB,1000 
Withdrawal,9,12,Wed,4,CampusA,2000 
Withdrawal,9,12,Wed,4,CampusB,1000 
Deposit,9,12,Wed,4,CampusB,1000 
Withdrawal,9,12,Wed,4,CampusB,1000 
Deposit,9,12,Wed,4,CampusB,10000 
Withdrawal,9,12,Wed,4,CampusB,1000 
Withdrawal,9,12,Wed,4,CampusB,1000 
Transfer,9,12,Wed,4,CampusB,8000 
Withdrawal,9,12,Wed,4,CampusB,2000 
Withdrawal,9,12,Wed,4,CampusB,2000 
Withdrawal,9,12,Wed,4,CampusA,2000 
Withdrawal,9,12,Wed,4,CampusB,1000 
Withdrawal,9,12,Wed,4,CampusA,2000 
Withdrawal,9,12,Wed,4,CampusB,2000 
Withdrawal,9,12,Wed,4,CampusB,1000 
Withdrawal,9,12,Wed,4,CampusB,1000 
Withdrawal,9,12,Wed,4,CampusB,1000 
Withdrawal,9,12,Wed,4,CampusB,1000 
Withdrawal,9,12,Wed,4,CampusB,2000 
Withdrawal,9,12,Wed,4,CampusB,2000 
Withdrawal,9,12,Wed,4,CampusB,2000 
Withdrawal,9,12,Wed,4,CampusB,1000 
Withdrawal,9,12,Wed,4,CampusB,3000 
Withdrawal,9,12,Wed,4,CampusB,1000 
Withdrawal,9,12,Wed,4,CampusB,1000 
Withdrawal,9,12,Wed,4,CampusB,1000 
Deposit,9,12,Wed,4,CampusB,1000 
Withdrawal,9,12,Wed,4,CampusB,1000 
Withdrawal,9,12,Wed,4,CampusB,1000 
Withdrawal,9,12,Wed,4,CampusB,1000 
Withdrawal,9,12,Wed,4,CampusA,2000 
Withdrawal,9,13,Wed,4,CampusB,2000 
Deposit,9,13,Wed,4,CampusB,3000 
Withdrawal,9,13,Wed,4,CampusB,1000 
Withdrawal,9,13,Wed,4,CampusB,1000 
Withdrawal,9,13,Wed,4,CampusA,1000 
Withdrawal,9,13,Wed,4,CampusB,1000 
Withdrawal,9,13,Wed,4,CampusA,1000 
Withdrawal,9,13,Wed,4,CampusA,1000 
Withdrawal,9,13,Wed,4,CampusB,1000 
Withdrawal,9,13,Wed,4,CampusA,1000 
Withdrawal,9,13,Wed,4,CampusB,2000 
Withdrawal,9,13,Wed,4,CampusA,2000 
Withdrawal,9,13,Wed,4,CampusB,2000 
Withdrawal,9,13,Wed,4,CampusB,1000 
Withdrawal,9,13,Wed,4,CampusB,1000 
Withdrawal,9,13,Wed,4,CampusB,2000 
Withdrawal,9,13,Wed,4,CampusB,1000 
Withdrawal,9,13,Wed,4,CampusB,2000 
Withdrawal,9,13,Wed,4,CampusB,2000 
Transfer,9,13,Wed,4,CampusB,6000 
Withdrawal,9,13,Wed,4,CampusB,1000 
Withdrawal,9,13,Wed,4,CampusB,2000 
Withdrawal,9,13,Wed,4,CampusB,2000 
Deposit,9,13,Wed,4,CampusB,11000 
Deposit,9,13,Wed,4,CampusB,9000 
Withdrawal,9,13,Wed,4,CampusB,2000 
Withdrawal,9,13,Wed,4,CampusB,2000 
Withdrawal,9,13,Wed,4,CampusA,1000 
Withdrawal,9,13,Wed,4,CampusB,3000 
Withdrawal,9,14,Wed,4,CampusB,1000 
Withdrawal,9,14,Wed,4,CampusB,1000 
Withdrawal,9,14,Wed,4,CampusB,1000 
Withdrawal,9,14,Wed,4,CampusB,2000 
Deposit,9,14,Wed,4,CampusB,48000 
Withdrawal,9,14,Wed,4,CampusB,2000 
Withdrawal,9,14,Wed,4,CampusB,1000 
Withdrawal,9,14,Wed,4,CampusA,1000 
Withdrawal,9,14,Wed,4,CampusB,1000 
Withdrawal,9,14,Wed,4,CampusA,2000 
Withdrawal,9,14,Wed,4,CampusB,2000 
Withdrawal,9,14,Wed,4,CampusB,2000 
Withdrawal,9,14,Wed,4,CampusB,1000 
Withdrawal,9,14,Wed,4,CampusA,1000 
Withdrawal,9,14,Wed,4,CampusB,3000 
Deposit,9,14,Wed,4,CampusB,1000 
Withdrawal,9,14,Wed,4,CampusB,1000 
Withdrawal,9,14,Wed,4,CampusB,1000 
Deposit,9,14,Wed,4,CampusB,6000 
Withdrawal,9,14,Wed,4,CampusB,1000 
Withdrawal,9,14,Wed,4,CampusA,2000 
Withdrawal,9,14,Wed,4,CampusB,2000 
Withdrawal,9,14,Wed,4,CampusB,2000 
Withdrawal,9,14,Wed,4,CampusA,2000 
Deposit,9,14,Wed,4,CampusB,7000 
Withdrawal,9,14,Wed,4,CampusB,1000 
Withdrawal,9,14,Wed,4,CampusA,1000 
Withdrawal,9,14,Wed,4,CampusB,2000 
Withdrawal,9,14,Wed,4,CampusA,1000 
Withdrawal,9,14,Wed,4,CampusB,2000 
Deposit,9,14,Wed,4,CampusB,2000 
Withdrawal,9,14,Wed,4,CampusB,1000 
Withdrawal,9,14,Wed,4,CampusB,1000 
Withdrawal,9,14,Wed,4,CampusA,2000 
Withdrawal,9,14,Wed,4,CampusB,1000 
Withdrawal,9,14,Wed,4,CampusB,1000 
Withdrawal,9,14,Wed,4,CampusB,2000 
Withdrawal,9,14,Wed,4,CampusB,1000 
Withdrawal,9,14,Wed,4,CampusB,3000 
Withdrawal,9,14,Wed,4,CampusB,1000 
Withdrawal,9,14,Wed,4,CampusB,1000 
Deposit,9,14,Wed,4,CampusB,2000 
Withdrawal,9,14,Wed,4,CampusB,1000 
Deposit,9,14,Wed,4,CampusB,12000 
Withdrawal,9,14,Wed,4,CampusB,3000 
Transfer,9,14,Wed,4,CampusB,2000 
Transfer,9,14,Wed,4,CampusB,1000 
Withdrawal,9,14,Wed,4,CampusB,1000 
Withdrawal,9,14,Wed,4,CampusA,2000 
Deposit,9,14,Wed,4,CampusB,10000 
Withdrawal,9,14,Wed,4,CampusB,2000 
Deposit,9,14,Wed,4,DriveUp,9000 
Withdrawal,9,14,Wed,4,CampusB,1000 
Withdrawal,9,14,Wed,4,CampusB,2000 
Deposit,9,14,Wed,4,CampusB,8000 
Withdrawal,9,14,Wed,4,CampusB,1000 
Withdrawal,9,14,Wed,4,CampusB,1000 
Deposit,9,14,Wed,4,DriveUp,3000 
Withdrawal,9,14,Wed,4,CampusB,1000 
Withdrawal,9,15,Wed,4,CampusB,1000 
Withdrawal,9,15,Wed,4,CampusB,1000 
Deposit,9,15,Wed,4,CampusB,8000 
Deposit,9,15,Wed,4,CampusB,4000 
Withdrawal,9,15,Wed,4,CampusB,3000 
Withdrawal,9,15,Wed,4,CampusB,1000 
Withdrawal,9,15,Wed,4,CampusA,3000 
Withdrawal,9,15,Wed,4,CampusB,1000 
Withdrawal,9,15,Wed,4,CampusA,1000 
Withdrawal,9,15,Wed,4,CampusB,3000 
Withdrawal,9,15,Wed,4,CampusB,2000 
Deposit,9,15,Wed,4,DriveUp,35000 
Withdrawal,9,15,Wed,4,CampusB,2000 
Withdrawal,9,15,Wed,4,CampusB,2000 
Withdrawal,9,15,Wed,4,CampusB,3000 
Deposit,9,15,Wed,4,DriveUp,28000 
Withdrawal,9,15,Wed,4,CampusB,1000 
Deposit,9,15,Wed,4,DriveUp,1000 
Deposit,9,15,Wed,4,CampusB,9000 
Withdrawal,9,15,Wed,4,CampusB,1000 
Transfer,9,15,Wed,4,DriveUp,60000 
Withdrawal,9,15,Wed,4,CampusA,1000 
Withdrawal,9,15,Wed,4,CampusB,1000 
Withdrawal,9,15,Wed,4,CampusB,1000 
Withdrawal,9,15,Wed,4,CampusB,3000 
Deposit,9,15,Wed,4,CampusB,2000 
Withdrawal,9,15,Wed,4,CampusB,1000 
Withdrawal,9,15,Wed,4,CampusB,2000 
Withdrawal,9,15,Wed,4,CampusB,1000 
Deposit,9,15,Wed,4,DriveUp,2000 
Withdrawal,9,15,Wed,4,CampusB,1000 
Withdrawal,9,15,Wed,4,CampusB,3000 
Withdrawal,9,15,Wed,4,CampusB,2000 
Deposit,9,15,Wed,4,DriveUp,4000 
Withdrawal,9,15,Wed,4,CampusB,1000 
Deposit,9,15,Wed,4,CampusB,12000 
Withdrawal,9,15,Wed,4,CampusB,2000 
Deposit,9,15,Wed,4,DriveUp,39000 
Withdrawal,9,15,Wed,4,CampusB,1000 
Withdrawal,9,15,Wed,4,CampusB,1000 
Withdrawal,9,15,Wed,4,CampusB,1000 
Deposit,9,15,Wed,4,CampusB,6000 
Withdrawal,9,15,Wed,4,CampusB,6000 
Deposit,9,15,Wed,4,DriveUp,2000 
Deposit,9,15,Wed,4,CampusB,9000 
Withdrawal,9,15,Wed,4,CampusB,2000 
Withdrawal,9,15,Wed,4,CampusB,1000 
Transfer,9,15,Wed,4,CampusA,2000 
Withdrawal,9,15,Wed,4,CampusA,1000 
Deposit,9,15,Wed,4,DriveUp,5000 
Deposit,9,15,Wed,4,CampusB,1000 
Withdrawal,9,15,Wed,4,CampusB,3000 
Transfer,9,15,Wed,4,CampusB,4000 
Withdrawal,9,15,Wed,4,CampusB,1000 
Deposit,9,15,Wed,4,DriveUp,24000 
Withdrawal,9,15,Wed,4,DriveUp,1000 
Withdrawal,9,15,Wed,4,DriveUp,1000 
Withdrawal,9,15,Wed,4,CampusB,1000 
Withdrawal,9,15,Wed,4,CampusB,3000 
Deposit,9,16,Wed,4,DriveUp,19000 
Deposit,9,16,Wed,4,DriveUp,46000 
Withdrawal,9,16,Wed,4,DriveUp,1000 
Withdrawal,9,16,Wed,4,CampusB,1000 
Withdrawal,9,16,Wed,4,DriveUp,4000 
Withdrawal,9,16,Wed,4,CampusA,1000 
Deposit,9,16,Wed,4,DriveUp,10000 
Deposit,9,16,Wed,4,DriveUp,1000 
Deposit,9,16,Wed,4,CampusB,3000 
Withdrawal,9,16,Wed,4,CampusB,2000 
Withdrawal,9,16,Wed,4,CampusB,1000 
Withdrawal,9,16,Wed,4,CampusB,1000 
Withdrawal,9,16,Wed,4,CampusB,1000 
Withdrawal,9,16,Wed,4,DriveUp,2000 
Withdrawal,9,16,Wed,4,CampusB,2000 
Withdrawal,9,16,Wed,4,CampusA,1000 
Withdrawal,9,16,Wed,4,DriveUp,3000 
Withdrawal,9,16,Wed,4,CampusB,1000 
Withdrawal,9,16,Wed,4,DriveUp,2000 
Deposit,9,16,Wed,4,CampusB,8000 
Transfer,9,16,Wed,4,CampusB,12000 
Withdrawal,9,16,Wed,4,CampusB,1000 
Withdrawal,9,16,Wed,4,CampusB,1000 
